	patA__Streptococcus_pneumoniae_TIGR4_	mefA__Exiguobacterium_sp__S3-2_	rpsJ__Neisseria_gonorrhoeae_FA_1090_	tetB(60)__uncultured_bacterium_	ErmB__Enterococcus_faecium_	Escherichia_coli_EF-Tu_mutants_conferring_resistance_to_Pulvomycin__Escherichia_coli_CFT073_	tetA(60)__uncultured_bacterium_	Haemophilus_parainfluenzae_gyrA_conferring_resistance_to_fluoroquinolones__Haemophilus_parainfluenzae_	tetB(46)__Streptococcus_australis_	ErmF__Bacteroides_fragilis_	CfxA6__uncultured_organism_	tetA(46)__Streptococcus_australis_	Planobispora_rosea_EF-Tu_mutants_conferring_resistance_to_inhibitor_GE2270A__Planobispora_rosea_	Haemophilus_parainfluenzae_parC_conferring_resistance_to_fluoroquinolones__Haemophilus_parainfluenzae_	Streptococcus_mitis_CdsA_with_mutation_conferring_daptomycin_resistance__Streptococcus_oralis_	msbA__Escherichia_coli_str__K-12_substr__MG1655_	oqxB__Escherichia_coli_	tetO__Campylobacter_jejuni_	Escherichia_coli_gyrB_conferring_resistance_to_aminocoumarin__Escherichia_coli_str__K-12_substr__W3110_	patB__Streptococcus_pneumoniae_TIGR4_	CRP__Escherichia_coli_str__K-12_substr__W3110_	bacA__Escherichia_coli_str__K-12_substr__MG1655_	Escherichia_coli_PtsI_with_mutation_conferring_resistance_to_fosfomycin__Escherichia_coli_str__K-12_substr__MC4100_	tet(B)__Gram-negative_bacterium_TC71_	emrR__Escherichia_coli_str__K-12_substr__MG1655_	lsaC__Streptococcus_agalactiae_	mel__Bacteria_	ErmX__Corynebacterium_striatum_	vgaC__Enterobacter_cloacae_	Klebsiella_mutant_PhoP_conferring_antibiotic_resistance_to_colistin__Klebsiella_pneumoniae_	Escherichia_coli_parC_conferring_resistance_to_fluoroquinolone__Escherichia_coli_str__K-12_substr__MG1655_	antibiotic_resistant_fabI__Escherichia_coli_str__K-12_substr__MG1655_	ACT-35__Enterobacter_cloacae_	marA__Escherichia_coli_str__K-12_substr__W3110_	LpxC__Acinetobacter_baumannii_	smeD__Stenotrophomonas_maltophilia_	smeF__Stenotrophomonas_maltophilia_	Escherichia_coli_parE_conferring_resistance_to_fluoroquinolones__Proteobacteria_	Escherichia_coli_UhpT_with_mutation_conferring_resistance_to_fosfomycin__Escherichia_coli_str__K-12_substr__MC4100_	smeR__Stenotrophomonas_maltophilia_	OXY-6-3__Klebsiella_oxytoca_	smeB__Stenotrophomonas_maltophilia_	smeC__Stenotrophomonas_maltophilia_	APH(6)-Id__Pseudomonas_aeruginosa_	APH(3__)-Ib__Pseudomonas_aeruginosa_	TEM-126__Escherichia_coli_	smeA__Stenotrophomonas_maltophilia_	smeS__Stenotrophomonas_maltophilia_	OprM__Pseudomonas_aeruginosa_PAO1_	MexT__Pseudomonas_aeruginosa_PAO1_	Pseudomonas_aeruginosa_gyrA_conferring_resistance_to_fluoroquinolones__Pseudomonas_aeruginosa_PAO1_	nalD__Pseudomonas_aeruginosa_PAO1_	Escherichia_coli_CyaA_with_mutation_conferring_resistance_to_fosfomycin__Escherichia_coli_str__K-12_substr__MC4100_	MexB__Pseudomonas_aeruginosa_	adeL__Acinetobacter_baumannii_	MuxB__Pseudomonas_aeruginosa_PAO1_	antibiotic_resistant_fabG__Escherichia_coli_str__K-12_substr__MG1655_	sul1__Vibrio_fluvialis_	cpxA__Escherichia_coli_O157_H7_str__Sakai_	MexC__Pseudomonas_aeruginosa_	mexK__Pseudomonas_aeruginosa_PAO1_	mexV__Pseudomonas_aeruginosa_PAO1_	OXA-50__Pseudomonas_aeruginosa_	PDC-8__Pseudomonas_aeruginosa_	MexS__Pseudomonas_aeruginosa_PAK_	basS__Pseudomonas_aeruginosa_	FosA5__Escherichia_coli_	mexY__Pseudomonas_aeruginosa_PAO1_	opmE__Pseudomonas_aeruginosa_	APH(3_)-IIb__Pseudomonas_aeruginosa_	smeE__Stenotrophomonas_maltophilia_	adeG__Acinetobacter_baumannii_AYE_	TriA__Pseudomonas_aeruginosa_PAO1_	TriB__Pseudomonas_aeruginosa_PAO1_	TriC__Pseudomonas_aeruginosa_PAO1_	Pseudomonas_mutant_PhoQ_conferring_resistance_to_colistin__Pseudomonas_aeruginosa_PAO1_	mexZ__Pseudomonas_aeruginosa_PAO1_	Pseudomonas_aeruginosa_soxR__Pseudomonas_aeruginosa_PAO1_	MuxA__Pseudomonas_aeruginosa_PAO1_	arnA__Pseudomonas_aeruginosa_PAO1_	mexJ__Pseudomonas_aeruginosa_PAO1_	mexL__Pseudomonas_aeruginosa_PAO1_	nalC__Pseudomonas_aeruginosa_PAO1_	Type_A_NfxB__Pseudomonas_aeruginosa_PAO1_	Pseudomonas_aeruginosa_emrE__Pseudomonas_aeruginosa_PAO1_	Klebsiella_pneumoniae_OmpK35__Klebsiella_pneumoniae_subsp__pneumoniae_HS11286_
smeA__Stenotrophomonas_maltophilia_	0.747047505286	0.784374378399	0.813060716425	0.851950699183	0.84749568626	0.701294789779	0.836884129732	0.918569168941	0.851950699183	0.965851798311	0.949348964642	0.863083096524	0.816872110106	0.970993901747	0.922299675556	0.688379926529	0.713631125292	0.943129711197	0.703899491884	0.87268526606	0.695997286976	0.661807912601	0.650360405008	0.970993901747	0.760953171885	0.970993901747	0.854309733845	0.970993901747	0.817203081477	0.87268526606	0.809332184276	0.735570368244	0.651918591377	0.790401057673	0.777472586236	0.45832490105	0.45832490105	0.643121812786	0.654244537057	0.332462189279	0.843658154226	0.267803694031	0.267803694031	0.965851798311	0.965851798311	0.723655053782	0.0	0.0	0.581760214045	0.581760214045	0.772305306253	0.772305306253	0.753201488664	0.538621096439	0.538621096439	0.538621096439	0.538621096439	0.723655053782	0.474173907327	0.723655053782	0.723655053782	0.723655053782	0.723655053782	0.474173907327	0.723655053782	0.723655053782	0.970993901747	0.723655053782	0.723655053782	0.474173907327	0.474173907327	0.474173907327	0.723655053782	0.723655053782	0.723655053782	0.723655053782	0.723655053782	0.723655053782	0.723655053782	0.723655053782	0.723655053782	0.723655053782	0.723655053782	0.723655053782	0.723655053782	0.970993901747
smeS__Stenotrophomonas_maltophilia_	0.747047505286	0.784374378399	0.813060716425	0.851950699183	0.84749568626	0.701294789779	0.836884129732	0.918569168941	0.851950699183	0.965851798311	0.949348964642	0.863083096524	0.816872110106	0.970993901747	0.922299675556	0.688379926529	0.713631125292	0.943129711197	0.703899491884	0.87268526606	0.695997286976	0.661807912601	0.650360405008	0.970993901747	0.760953171885	0.970993901747	0.854309733845	0.970993901747	0.817203081477	0.87268526606	0.809332184276	0.735570368244	0.651918591377	0.790401057673	0.777472586236	0.45832490105	0.45832490105	0.643121812786	0.654244537057	0.332462189279	0.843658154226	0.267803694031	0.267803694031	0.965851798311	0.965851798311	0.723655053782	0.0	0.0	0.581760214045	0.581760214045	0.772305306253	0.772305306253	0.753201488664	0.538621096439	0.538621096439	0.538621096439	0.538621096439	0.723655053782	0.474173907327	0.723655053782	0.723655053782	0.723655053782	0.723655053782	0.474173907327	0.723655053782	0.723655053782	0.970993901747	0.723655053782	0.723655053782	0.474173907327	0.474173907327	0.474173907327	0.723655053782	0.723655053782	0.723655053782	0.723655053782	0.723655053782	0.723655053782	0.723655053782	0.723655053782	0.723655053782	0.723655053782	0.723655053782	0.723655053782	0.723655053782	0.970993901747
OprM__Pseudomonas_aeruginosa_PAO1_	0.747047505286	0.784374378399	0.851950699183	0.851950699183	0.84749568626	0.715901575348	0.851950699183	0.855529019947	0.836884129732	0.965851798311	0.85813840095	0.84749568626	0.85813840095	0.723655053782	0.922299675556	0.649028311354	0.713631125292	0.843658154226	0.742165772178	0.855529019947	0.687983076874	0.718011800652	0.709499511771	0.970993901747	0.688502087089	0.970993901747	0.912770200683	0.970993901747	0.750283099321	0.727895528154	0.799084035123	0.71154028959	0.765685293899	0.790401057673	0.777472586236	0.558926020325	0.558926020325	0.680399930679	0.757560233413	0.525506419829	0.718607049731	0.612304832097	0.612304832097	0.965851798311	0.965851798311	0.474173907327	0.581760214045	0.581760214045	0.0	0.195545767606	0.38948567332	0.38948567332	0.538621096439	0.322182139522	0.538621096439	0.322182139522	0.538621096439	0.723655053782	0.222627006205	0.222627006205	0.222627006205	0.222627006205	0.222627006205	0.222627006205	0.222627006205	0.222627006205	0.723655053782	0.222627006205	0.222627006205	0.222627006205	0.723655053782	0.474173907327	0.222627006205	0.222627006205	0.222627006205	0.222627006205	0.222627006205	0.222627006205	0.222627006205	0.474173907327	0.222627006205	0.222627006205	0.222627006205	0.222627006205	0.222627006205	0.723655053782
MexT__Pseudomonas_aeruginosa_PAO1_	0.747047505286	0.771844777573	0.819742551001	0.851950699183	0.809736543721	0.738061669017	0.851950699183	0.87268526606	0.851950699183	0.965851798311	0.949348964642	0.84749568626	0.949348964642	0.970993901747	0.870913731283	0.71524312451	0.70608178369	0.943129711197	0.786176852155	0.87268526606	0.737268462794	0.772343105412	0.709499511771	0.970993901747	0.740123469758	0.970993901747	0.854309733845	0.970993901747	0.817203081477	0.807655415329	0.870913731283	0.766887158309	0.765685293899	0.790401057673	0.777472586236	0.558926020325	0.558926020325	0.680399930679	0.757560233413	0.525506419829	0.843658154226	0.612304832097	0.612304832097	0.965851798311	0.965851798311	0.723655053782	0.581760214045	0.581760214045	0.195545767606	0.0	0.38948567332	0.38948567332	0.538621096439	0.322182139522	0.538621096439	0.322182139522	0.538621096439	0.723655053782	0.222627006205	0.222627006205	0.222627006205	0.222627006205	0.222627006205	0.222627006205	0.222627006205	0.222627006205	0.723655053782	0.222627006205	0.222627006205	0.222627006205	0.723655053782	0.474173907327	0.222627006205	0.222627006205	0.222627006205	0.222627006205	0.222627006205	0.222627006205	0.222627006205	0.474173907327	0.222627006205	0.222627006205	0.222627006205	0.222627006205	0.222627006205	0.723655053782
Pseudomonas_aeruginosa_gyrA_conferring_resistance_to_fluoroquinolones__Pseudomonas_aeruginosa_PAO1_	0.700038388709	0.784374378399	0.778638638151	0.778333441853	0.794149133457	0.778193435224	0.819742551001	0.87268526606	0.80467598155	0.753201488664	0.949348964642	0.84749568626	0.816872110106	0.970993901747	0.799084035123	0.739805736335	0.777089146607	0.943129711197	0.82017348867	0.855529019947	0.776555977363	0.81617926226	0.748535044688	0.970993901747	0.782814479975	0.970993901747	0.854309733845	0.723655053782	0.817203081477	0.807655415329	0.870913731283	0.85249878397	0.855727052218	0.855727052218	0.777472586236	0.680399930679	0.680399930679	0.777472586236	0.8589947799	0.654244537057	0.843658154226	0.723668690624	0.723668690624	0.965851798311	0.965851798311	0.723655053782	0.772305306253	0.772305306253	0.38948567332	0.38948567332	0.0	0.195545767606	0.753201488664	0.322182139522	0.753201488664	0.538621096439	0.753201488664	0.723655053782	0.474173907327	0.222627006205	0.222627006205	0.222627006205	0.222627006205	0.474173907327	0.222627006205	0.222627006205	0.723655053782	0.222627006205	0.222627006205	0.474173907327	0.723655053782	0.723655053782	0.222627006205	0.222627006205	0.222627006205	0.222627006205	0.222627006205	0.222627006205	0.222627006205	0.474173907327	0.222627006205	0.222627006205	0.222627006205	0.222627006205	0.222627006205	0.723655053782
nalD__Pseudomonas_aeruginosa_PAO1_	0.646732365101	0.784374378399	0.813060716425	0.836884129732	0.84749568626	0.766018839086	0.819742551001	0.918569168941	0.836884129732	0.965851798311	0.949348964642	0.898695122071	0.949348964642	0.970993901747	0.85249878397	0.739805736335	0.777089146607	0.8589947799	0.82017348867	0.918569168941	0.776555977363	0.81617926226	0.748535044688	0.970993901747	0.782814479975	0.970993901747	0.870767979539	0.970993901747	0.817203081477	0.807655415329	0.870913731283	0.85249878397	0.855727052218	0.855727052218	0.777472586236	0.680399930679	0.680399930679	0.777472586236	0.8589947799	0.654244537057	0.843658154226	0.723668690624	0.723668690624	0.965851798311	0.965851798311	0.723655053782	0.772305306253	0.772305306253	0.38948567332	0.38948567332	0.195545767606	0.0	0.753201488664	0.322182139522	0.538621096439	0.538621096439	0.753201488664	0.723655053782	0.474173907327	0.222627006205	0.222627006205	0.222627006205	0.222627006205	0.474173907327	0.222627006205	0.222627006205	0.723655053782	0.222627006205	0.222627006205	0.474173907327	0.723655053782	0.723655053782	0.222627006205	0.222627006205	0.222627006205	0.222627006205	0.222627006205	0.222627006205	0.222627006205	0.474173907327	0.222627006205	0.222627006205	0.222627006205	0.222627006205	0.222627006205	0.723655053782
Escherichia_coli_CyaA_with_mutation_conferring_resistance_to_fosfomycin__Escherichia_coli_str__K-12_substr__MC4100_	0.820786374748	0.81113042118	0.897028761045	0.897028761045	0.77725986069	0.760043358692	0.897028761045	0.928803056433	0.897028761045	0.970049560423	0.955608295815	0.911604686621	0.955608295815	0.974550998085	0.932026813096	0.723418790887	0.743174248049	0.950178034187	0.734446574449	0.928803056433	0.727359597138	0.693344904189	0.680569366357	0.974550998085	0.666647655563	0.696127437394	0.923779287583	0.974550998085	0.875375614519	0.76721619926	0.851864123239	0.851864123239	0.68988825777	0.543138560341	0.762619643952	0.762619643952	0.746239825323	0.762619643952	0.738790462481	0.738790462481	0.854091856849	0.851592307875	0.851592307875	0.970049560423	0.970049560423	0.696127437394	0.753201488664	0.753201488664	0.538621096439	0.538621096439	0.753201488664	0.753201488664	0.0	0.73057560535	0.489027472701	0.73057560535	0.489027472701	0.974550998085	0.415398472954	0.696127437394	0.696127437394	0.696127437394	0.696127437394	0.696127437394	0.696127437394	0.696127437394	0.415398472954	0.696127437394	0.696127437394	0.696127437394	0.974550998085	0.415398472954	0.696127437394	0.696127437394	0.696127437394	0.696127437394	0.696127437394	0.696127437394	0.696127437394	0.974550998085	0.696127437394	0.696127437394	0.696127437394	0.696127437394	0.696127437394	0.696127437394
MexB__Pseudomonas_aeruginosa_	0.755926853234	0.81113042118	0.815211736536	0.84426968325	0.77725986069	0.791243851988	0.861084131851	0.928803056433	0.84426968325	0.970049560423	0.955608295815	0.911604686621	0.955608295815	0.974550998085	0.851864123239	0.753398399927	0.779867893839	0.950178034187	0.819326767465	0.928803056433	0.773418659671	0.816703331876	0.756069029272	0.974550998085	0.807076443428	0.974550998085	0.923779287583	0.974550998085	0.875375614519	0.875375614519	0.872415396446	0.754164390438	0.751114818238	0.865482664171	0.854573921065	0.610673674804	0.652276443058	0.652276443058	0.738790462481	0.621473706327	0.836976022687	0.573051565104	0.573051565104	0.970049560423	0.970049560423	0.974550998085	0.538621096439	0.538621096439	0.322182139522	0.322182139522	0.322182139522	0.322182139522	0.73057560535	0.0	0.489027472701	0.245479272352	0.73057560535	0.696127437394	0.415398472954	0.415398472954	0.415398472954	0.415398472954	0.415398472954	0.132443633542	0.415398472954	0.415398472954	0.974550998085	0.415398472954	0.415398472954	0.132443633542	0.696127437394	0.415398472954	0.415398472954	0.415398472954	0.415398472954	0.415398472954	0.415398472954	0.415398472954	0.415398472954	0.415398472954	0.415398472954	0.415398472954	0.415398472954	0.415398472954	0.415398472954	0.974550998085
adeL__Acinetobacter_baumannii_	0.685850671921	0.81113042118	0.861084131851	0.897028761045	0.852069377468	0.766316396719	0.861084131851	0.928803056433	0.897028761045	0.970049560423	0.955608295815	0.911604686621	0.955608295815	0.974550998085	0.932026813096	0.764728713147	0.788293037781	0.854091856849	0.785863596675	0.928803056433	0.782362601705	0.765568832418	0.765568832418	0.974550998085	0.816990275468	0.974550998085	0.874655722515	0.974550998085	0.928803056433	0.928803056433	0.932026813096	0.851864123239	0.674068598708	0.778697868313	0.746239825323	0.746239825323	0.746239825323	0.652276443058	0.621473706327	0.738790462481	0.950178034187	0.699387671644	0.699387671644	0.970049560423	0.970049560423	0.974550998085	0.538621096439	0.538621096439	0.538621096439	0.538621096439	0.753201488664	0.538621096439	0.489027472701	0.489027472701	0.0	0.489027472701	0.73057560535	0.696127437394	0.415398472954	0.696127437394	0.696127437394	0.696127437394	0.696127437394	0.415398472954	0.696127437394	0.696127437394	0.974550998085	0.696127437394	0.696127437394	0.415398472954	0.696127437394	0.132443633542	0.696127437394	0.696127437394	0.696127437394	0.696127437394	0.696127437394	0.696127437394	0.696127437394	0.696127437394	0.696127437394	0.696127437394	0.696127437394	0.696127437394	0.696127437394	0.974550998085
MuxB__Pseudomonas_aeruginosa_PAO1_	0.779754154163	0.786682116302	0.861084131851	0.897028761045	0.852069377468	0.760043358692	0.897028761045	0.928803056433	0.897028761045	0.970049560423	0.955608295815	0.911604686621	0.955608295815	0.974550998085	0.872415396446	0.753398399927	0.779867893839	0.950178034187	0.819326767465	0.928803056433	0.773418659671	0.816703331876	0.756069029272	0.974550998085	0.807076443428	0.974550998085	0.923779287583	0.974550998085	0.875375614519	0.875375614519	0.872415396446	0.754164390438	0.751114818238	0.865482664171	0.746239825323	0.610673674804	0.652276443058	0.652276443058	0.738790462481	0.621473706327	0.836976022687	0.573051565104	0.573051565104	0.970049560423	0.73057560535	0.974550998085	0.538621096439	0.538621096439	0.322182139522	0.322182139522	0.538621096439	0.538621096439	0.73057560535	0.245479272352	0.489027472701	0.0	0.73057560535	0.415398472954	0.415398472954	0.415398472954	0.415398472954	0.415398472954	0.415398472954	0.132443633542	0.415398472954	0.415398472954	0.974550998085	0.415398472954	0.415398472954	0.132443633542	0.696127437394	0.415398472954	0.415398472954	0.415398472954	0.415398472954	0.415398472954	0.415398472954	0.415398472954	0.415398472954	0.415398472954	0.415398472954	0.415398472954	0.415398472954	0.415398472954	0.415398472954	0.974550998085
antibiotic_resistant_fabG__Escherichia_coli_str__K-12_substr__MG1655_	0.804830828218	0.797147256017	0.897028761045	0.861084131851	0.807674697019	0.733155930533	0.84426968325	0.761373160626	0.84426968325	0.970049560423	0.851592307875	0.852069377468	0.955608295815	0.974550998085	0.932026813096	0.734749104107	0.716704754136	0.950178034187	0.734446574449	0.928803056433	0.727359597138	0.756069029272	0.702844707335	0.974550998085	0.749466442133	0.974550998085	0.874655722515	0.696127437394	0.734655233302	0.800692216683	0.801533481975	0.717156341563	0.853719273158	0.778697868313	0.854573921065	0.652276443058	0.652276443058	0.854573921065	0.854091856849	0.59511738135	0.950178034187	0.727309080609	0.727309080609	0.970049560423	0.970049560423	0.696127437394	0.538621096439	0.538621096439	0.538621096439	0.538621096439	0.753201488664	0.753201488664	0.489027472701	0.73057560535	0.73057560535	0.73057560535	0.0	0.974550998085	0.415398472954	0.696127437394	0.696127437394	0.696127437394	0.696127437394	0.696127437394	0.696127437394	0.696127437394	0.415398472954	0.696127437394	0.696127437394	0.696127437394	0.974550998085	0.696127437394	0.696127437394	0.696127437394	0.696127437394	0.696127437394	0.696127437394	0.696127437394	0.696127437394	0.974550998085	0.696127437394	0.696127437394	0.696127437394	0.696127437394	0.696127437394	0.415398472954
sul1__Vibrio_fluvialis_	0.780870260052	0.797996816786	0.868777120186	0.868777120186	0.854023842618	0.784972228984	0.868777120186	0.939680215057	0.849395729822	0.974550998085	0.962306403228	0.925247333353	0.962306403228	0.9783690458	0.787109100326	0.812151037008	0.829601408278	0.957711702266	0.811259792424	0.853595436335	0.808774523359	0.801849542873	0.793123380509	0.9783690458	0.875689439729	0.9783690458	0.87638184858	0.9783690458	0.939680215057	0.939680215057	0.871184443351	0.942381756817	0.758906366244	0.861273905665	0.609141609844	0.846861357265	0.846861357265	0.738553256606	0.709310186593	0.824808067613	0.957711702266	0.786865772376	0.786865772376	0.974550998085	0.696127437394	0.9783690458	0.723655053782	0.723655053782	0.723655053782	0.723655053782	0.723655053782	0.723655053782	0.974550998085	0.696127437394	0.696127437394	0.415398472954	0.974550998085	0.0	0.654783195596	0.654783195596	0.654783195596	0.654783195596	0.654783195596	0.654783195596	0.654783195596	0.654783195596	0.9783690458	0.654783195596	0.654783195596	0.654783195596	0.654783195596	0.654783195596	0.654783195596	0.654783195596	0.654783195596	0.654783195596	0.654783195596	0.654783195596	0.654783195596	0.654783195596	0.654783195596	0.654783195596	0.654783195596	0.654783195596	0.654783195596	0.9783690458
cpxA__Escherichia_coli_O157_H7_str__Sakai_	0.780870260052	0.843154949973	0.868777120186	0.913057122898	0.854023842618	0.801276405835	0.913057122898	0.939680215057	0.913057122898	0.974550998085	0.962306403228	0.925247333353	0.962306403228	0.9783690458	0.942381756817	0.760144283929	0.787306005686	0.957711702266	0.780078055432	0.939680215057	0.774208871753	0.751449914122	0.740499843886	0.9783690458	0.797857225079	0.9783690458	0.9354601436	0.9783690458	0.875664952835	0.853595436335	0.942381756817	0.84749575406	0.72711240894	0.758906366244	0.738553256606	0.609141609844	0.561187644128	0.719672848067	0.709310186593	0.571849878985	0.957711702266	0.662143150493	0.662143150493	0.974550998085	0.974550998085	0.654783195596	0.474173907327	0.474173907327	0.222627006205	0.222627006205	0.474173907327	0.474173907327	0.415398472954	0.415398472954	0.415398472954	0.415398472954	0.415398472954	0.654783195596	0.0	0.328631661988	0.328631661988	0.328631661988	0.328631661988	0.328631661988	0.328631661988	0.328631661988	0.654783195596	0.328631661988	0.328631661988	0.328631661988	0.654783195596	0.328631661988	0.328631661988	0.328631661988	0.328631661988	0.328631661988	0.328631661988	0.328631661988	0.328631661988	0.654783195596	0.328631661988	0.328631661988	0.328631661988	0.328631661988	0.328631661988	0.654783195596
MexC__Pseudomonas_aeruginosa_	0.780870260052	0.843154949973	0.868777120186	0.913057122898	0.925247333353	0.801276405835	0.913057122898	0.939680215057	0.913057122898	0.974550998085	0.962306403228	0.925247333353	0.962306403228	0.9783690458	0.942381756817	0.729633881452	0.777594655199	0.957711702266	0.82930317722	0.939680215057	0.763899521974	0.812799613109	0.720823611286	0.9783690458	0.761955760638	0.9783690458	0.9354601436	0.9783690458	0.799546574902	0.787264612157	0.871184443351	0.84749575406	0.847714681772	0.847714681772	0.738553256606	0.609141609844	0.609141609844	0.738553256606	0.844536853919	0.571849878985	0.824808067613	0.662143150493	0.662143150493	0.974550998085	0.974550998085	0.654783195596	0.723655053782	0.723655053782	0.222627006205	0.222627006205	0.222627006205	0.222627006205	0.696127437394	0.415398472954	0.696127437394	0.415398472954	0.696127437394	0.654783195596	0.328631661988	0.0	0.0	0.0	0.0	0.328631661988	0.0	0.0	0.654783195596	0.0	0.0	0.328631661988	0.654783195596	0.654783195596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.328631661988	0.0	0.0	0.0	0.0	0.0	0.654783195596
mexK__Pseudomonas_aeruginosa_PAO1_	0.780870260052	0.843154949973	0.868777120186	0.913057122898	0.925247333353	0.801276405835	0.913057122898	0.939680215057	0.913057122898	0.974550998085	0.962306403228	0.925247333353	0.962306403228	0.9783690458	0.942381756817	0.729633881452	0.777594655199	0.957711702266	0.82930317722	0.939680215057	0.763899521974	0.812799613109	0.720823611286	0.9783690458	0.761955760638	0.9783690458	0.9354601436	0.9783690458	0.799546574902	0.787264612157	0.871184443351	0.84749575406	0.847714681772	0.847714681772	0.738553256606	0.609141609844	0.609141609844	0.738553256606	0.844536853919	0.571849878985	0.824808067613	0.662143150493	0.662143150493	0.974550998085	0.974550998085	0.654783195596	0.723655053782	0.723655053782	0.222627006205	0.222627006205	0.222627006205	0.222627006205	0.696127437394	0.415398472954	0.696127437394	0.415398472954	0.696127437394	0.654783195596	0.328631661988	0.0	0.0	0.0	0.0	0.328631661988	0.0	0.0	0.654783195596	0.0	0.0	0.328631661988	0.654783195596	0.654783195596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.328631661988	0.0	0.0	0.0	0.0	0.0	0.654783195596
mexV__Pseudomonas_aeruginosa_PAO1_	0.780870260052	0.843154949973	0.868777120186	0.913057122898	0.925247333353	0.801276405835	0.913057122898	0.939680215057	0.913057122898	0.974550998085	0.962306403228	0.925247333353	0.962306403228	0.9783690458	0.942381756817	0.729633881452	0.777594655199	0.957711702266	0.82930317722	0.939680215057	0.763899521974	0.812799613109	0.720823611286	0.9783690458	0.761955760638	0.9783690458	0.9354601436	0.9783690458	0.799546574902	0.787264612157	0.871184443351	0.84749575406	0.847714681772	0.847714681772	0.738553256606	0.609141609844	0.609141609844	0.738553256606	0.844536853919	0.571849878985	0.824808067613	0.662143150493	0.662143150493	0.974550998085	0.974550998085	0.654783195596	0.723655053782	0.723655053782	0.222627006205	0.222627006205	0.222627006205	0.222627006205	0.696127437394	0.415398472954	0.696127437394	0.415398472954	0.696127437394	0.654783195596	0.328631661988	0.0	0.0	0.0	0.0	0.328631661988	0.0	0.0	0.654783195596	0.0	0.0	0.328631661988	0.654783195596	0.654783195596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.328631661988	0.0	0.0	0.0	0.0	0.0	0.654783195596
OXA-50__Pseudomonas_aeruginosa_	0.780870260052	0.843154949973	0.868777120186	0.913057122898	0.925247333353	0.801276405835	0.913057122898	0.939680215057	0.913057122898	0.974550998085	0.962306403228	0.925247333353	0.962306403228	0.9783690458	0.942381756817	0.729633881452	0.777594655199	0.957711702266	0.82930317722	0.939680215057	0.763899521974	0.812799613109	0.720823611286	0.9783690458	0.761955760638	0.9783690458	0.9354601436	0.9783690458	0.799546574902	0.787264612157	0.871184443351	0.84749575406	0.847714681772	0.847714681772	0.738553256606	0.609141609844	0.609141609844	0.738553256606	0.844536853919	0.571849878985	0.824808067613	0.662143150493	0.662143150493	0.974550998085	0.974550998085	0.654783195596	0.723655053782	0.723655053782	0.222627006205	0.222627006205	0.222627006205	0.222627006205	0.696127437394	0.415398472954	0.696127437394	0.415398472954	0.696127437394	0.654783195596	0.328631661988	0.0	0.0	0.0	0.0	0.328631661988	0.0	0.0	0.654783195596	0.0	0.0	0.328631661988	0.654783195596	0.654783195596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.328631661988	0.0	0.0	0.0	0.0	0.0	0.654783195596
PDC-8__Pseudomonas_aeruginosa_	0.796531462892	0.843154949973	0.868777120186	0.913057122898	0.854023842618	0.801276405835	0.913057122898	0.939680215057	0.913057122898	0.974550998085	0.962306403228	0.925247333353	0.962306403228	0.9783690458	0.942381756817	0.747084252722	0.777594655199	0.957711702266	0.821301162376	0.939680215057	0.763899521974	0.812799613109	0.740499843886	0.9783690458	0.797857225079	0.9783690458	0.9354601436	0.9783690458	0.875664952835	0.875664952835	0.871184443351	0.732508507938	0.72711240894	0.861273905665	0.846861357265	0.561187644128	0.609141609844	0.609141609844	0.709310186593	0.571849878985	0.824808067613	0.514241616087	0.514241616087	0.974550998085	0.974550998085	0.9783690458	0.474173907327	0.474173907327	0.222627006205	0.222627006205	0.474173907327	0.474173907327	0.696127437394	0.132443633542	0.415398472954	0.132443633542	0.696127437394	0.654783195596	0.328631661988	0.328631661988	0.328631661988	0.328631661988	0.328631661988	0.0	0.328631661988	0.328631661988	0.9783690458	0.328631661988	0.328631661988	0.0	0.654783195596	0.328631661988	0.328631661988	0.328631661988	0.328631661988	0.328631661988	0.328631661988	0.328631661988	0.328631661988	0.328631661988	0.328631661988	0.328631661988	0.328631661988	0.328631661988	0.328631661988	0.9783690458
